,gen_pi1_from_tau_pt,gen_pi1_from_tau_eta,gen_pi1_from_tau_phi,gen_pi2_from_tau_pt,gen_pi2_from_tau_eta,gen_pi2_from_tau_phi,gen_pi3_from_tau_pt,gen_pi3_from_tau_eta,gen_pi3_from_tau_phi
2420,1.7215561866760254,1.442363381385803,-1.5842616558074951,0.22924049198627475,2.4845325946807866,-1.8790075778961182,0.5132309794425964,1.9132112264633174,-1.7418843507766724
2421,2.379558801651001,5.523634433746122,2.27347469329834,0.33698418736457825,5.101904869078596,2.0436177253723145,0.11447300761938095,6.390405178062164,1.8784786462783813
2422,1.8353501558303833,-0.703113317489624,2.939807176589966,3.6953525543212895,-0.612579345703125,2.799670696258545,1.8530575037002561,-0.6479384303092958,2.518937826156616
2423,2.3113858699798584,0.864217102527618,1.497573733329773,2.05751633644104,0.6873186826705933,1.5880759954452515,1.291253924369812,0.7057991027832031,1.1047548055648804
2424,2.8039162158966064,2.8924732208251944,-1.801330804824829,0.4382182657718659,3.097986221313478,-2.244117021560669,0.2918388247489929,3.327783346176162,-2.0781431198120117
2425,0.2813751995563507,0.5288025736808777,-0.30542305111885065,1.1235835552215576,0.561608910560608,1.3535239696502686,0.9031274914741517,0.277570515871048,1.062635898590088
2426,0.7173700332641602,-4.160068988800092,-1.1310425996780396,0.6777167916297913,-4.152136325836296,-0.965324342250824,0.3807239234447479,-5.312700748442947,-1.8688018321990967
2427,3.3855369091033936,-1.5417416095733636,-2.5876624584198,1.8740185499191284,-1.84398603439331,-2.541205406188965,2.424448013305664,-1.5309749841690066,-2.551323413848877
2428,1.4146637916564941,1.9047231674194338,1.7094378471374512,2.4703502655029297,2.146648645401002,2.0339934825897217,4.049576282501221,2.0501432418823233,1.9652788639068604
2429,1.0565543174743652,-0.8081098198890685,1.2682685852050781,0.9507961273193358,-1.3961814641952515,0.25920799374580383,0.12996649742126465,-0.6837350130081178,2.1612417697906494
2430,0.9041258096694947,-3.7193784713744855,-1.9781537055969238,0.5753730535507202,-3.0005061626434304,-2.0323963165283203,0.26343604922294617,-3.2600834369659397,-1.5746829509735107
2431,1.3736546039581299,-3.9350852966309486,3.1242260932922363,0.7747266292572021,-3.287851572036742,2.819932460784912,0.7884118556976317,-3.095820426940911,3.0391979217529297
2432,0.053625036031007774,-0.5724073648452758,1.7479417324066162,1.2657198905944824,0.6267547011375427,-2.888658046722412,0.42472392320632935,0.0035711422096937513,-2.659846067428589
2433,1.7500715255737307,4.003938674926744,2.4122586250305176,0.6809955835342407,3.8863852024078116,2.9490811824798584,0.34008413553237915,4.095849514007503,1.4053008556365967
2434,1.1144737005233765,0.5220907330513,-2.762687921524048,2.0416603088378906,0.22009326517581937,-2.294440269470215,1.1698769330978394,0.4558832347393035,-2.123769521713257
2435,1.7483153343200686,1.8479890823364253,1.1002353429794312,1.041472315788269,1.6595780849456783,0.9519374966621399,3.0309460163116455,1.6554038524627688,1.3449887037277222
2436,1.4604568481445312,-3.4517006874084535,-3.0208303928375244,0.36491677165031433,-4.370079040527278,-2.3061814308166504,0.6135875582695007,-3.5991685390472394,-2.2647383213043213
2437,2.152986526489258,-1.806060671806336,1.9671791791915894,0.31246981024742126,-2.1853950023651123,2.561676263809204,1.4055421352386475,-2.1016829013824467,2.0479440689086914
2438,0.6892825365066528,2.255099534988404,1.0800708532333374,0.22933641076087952,4.147810935974077,2.2774343490600586,0.23913514614105222,2.020960092544556,-1.304589033126831
2439,0.07599525153636932,1.7698929309844968,-2.291297435760498,1.3563928604125979,1.7201346158981325,2.1999168395996094,1.12601900100708,1.5139092206954954,2.375795602798462
2440,0.8300817608833313,-0.16685009002685544,0.3740589916706085,2.6153595447540283,0.20072774589061734,0.028117436915636066,0.39861860871315,0.2950183749198914,0.15627704560756683
2441,0.27089065313339233,-0.7534133791923522,-2.9608850479125977,2.8243517875671387,-0.3418477773666382,-2.5211427211761475,0.9019224643707277,-0.26320850849151617,-2.4657411575317383
2442,0.48517811298370367,1.3606023788452148,-1.6278513669967651,2.6508209705352783,1.3161759376525877,-2.1900742053985596,1.7880107164382935,1.3298560380935671,-2.4094021320343018
2443,4.112785816192627,3.4238927364349454,-1.9929348230361938,0.3801860809326172,3.1697533130645716,-2.220527172088623,1.408028721809387,3.129254102706922,-2.1046485900878906
2444,3.766251087188721,1.123816847801208,-2.7599778175354004,1.4363304376602173,1.247609734535217,-2.514467477798462,1.1250991821289062,0.9006779193878174,-2.608203411102295
2445,1.211656928062439,0.6454867720603943,-1.6464442014694214,2.486299753189087,0.4894464015960692,-2.0165271759033203,0.17357799410820007,0.0219269078224898,-1.7731244564056396
2446,0.8212534189224242,-3.327997922897359,2.967972755432129,0.47465094923973083,-3.105737447738632,-2.965820550918579,0.261450856924057,-2.139012813568114,2.7942798137664795
2447,3.8917927742004395,-2.5278909206390403,-2.8783223628997803,0.26423823833465576,-2.378887891769409,3.0700290203094482,0.391465276479721,-2.9422709941863996,3.1165804862976074
2448,0.5345441102981567,0.7271710634231567,2.488640308380127,1.84205961227417,1.0487388372421267,2.1821792125701904,2.3617258071899414,0.8851163387298585,1.8951414823532104
2449,0.7345065474510193,-1.7728347778320315,0.4752907156944275,5.702271938323975,-1.5369565486907963,-0.012147868983447552,2.0541760921478276,-1.6864326000213625,-0.07070321589708327
2450,0.7378476858139037,3.6454548835754705,0.9222540855407715,0.9891911149024962,4.3308596611022345,0.780583381652832,1.7558959722518919,4.018943309783977,0.6723198294639587
2451,0.9317193031311035,2.3029849529266344,1.4084432125091553,1.7912534475326536,2.1046628952026376,1.5342272520065308,3.2644426822662354,2.252938985824584,1.1357916593551636
2452,0.4256110787391663,-3.28831028938291,1.7253459692001343,1.07550847530365,-3.6171274185180695,0.8843523263931274,0.599922239780426,-3.453784227371218,0.9324418902397156
2453,3.052713632583618,-0.5597304105758667,0.3607144057750702,2.139840841293335,-0.660532534122467,0.4243830144405365,3.662137031555176,-0.683013379573822,0.19722743332386017
